	EMWt	FCSP3	HAtmCount	HAtmMWt	LASA	MaxAbsESI	MaxAbsPC	MaxESI	MaxPC	MinAbsESI	MinAbsPC	MinESI	MinPC	MMR	MWt	NHOHCount	NOCount	NAliCc	NAliHc	NAliR	NAroCc	NAroHc	NAroR	NHA	NHD	NHetAtm	NRE	NRB	NSCc	NSHc	NSR	NVE	RCount	TPSA	logp	nonstereo_aromatic_smiles	zinc_id	QED	SA_score
59500	444.161997	0.16	32	420.368	191.4122888	13.20112706	0.485600751	13.20112706	0.241514201	0.03429559	0.241514201	-0.03429559	-0.485600751	127.268	444.56	0	6	0	0	0	3	1	4	6	0	7	0	8	0	0	0	162	4	60.25	5.16	Cc1cccc(c1)OCc2nnc(n2C)SCC(=O)N(c3ccccc3)c4ccccc4	ZINC000000933569	0.351449374	2.260159757
715566	284.0961059	0.0	21	271.186	120.6369952	13.39274682	0.365532239	13.39274682	0.25030995	0.213094136	0.25030995	-0.635200546	-0.365532239	79.0236	284.29	3	4	0	0	0	2	0	2	2	2	5	0	4	0	0	0	106	2	72.19	2.577	c1ccc(c(c1)C=CC(=O)Nc2ccccc2C(=O)N)F	ZINC000097997544	0.846903811	1.859508549
213170	222.0626976	0.181818182	15	211.2	91.58381891	13.25022833	0.375110398	13.25022833	0.179709674	0.162048847	0.179709674	-0.162048847	-0.375110398	60.4694	222.288	2	2	0	0	0	1	1	2	3	1	4	0	2	0	0	0	78	2	38.91	2.764	Cc1ccc(cc1F)Cc2cnc(s2)N	ZINC000012480500	0.848163347	2.251870481
996449	277.1677936	0.5625	20	254.18	120.0134679	11.30156538	0.465417521	11.30156538	0.33734179	0.302429332	0.33734179	-0.302429332	-0.465417521	77.6482	277.364	1	4	0	1	1	1	0	1	4	1	4	0	6	0	1	1	110	2	47.56	2.38	COC(=O)c1ccc(cc1)COCCC2CCNCC2	ZINC000042773830	0.640425121	2.036831445
921771	461.1573262	0.192307692	33	437.37	197.3761867	14.1641306	0.335553462	14.1641306	0.256140107	0.062048454	0.256140107	-0.768585233	-0.335553462	131.5497	461.562	1	5	0	1	1	3	0	3	3	1	7	0	7	0	1	1	168	4	52.65	4.708	Cc1ccc(cc1)NC(=O)CC2C(=O)N(C(=S)N2CCc3ccccc3F)c4ccccc4	ZINC000013576961	0.518139092	2.689888634
598428	441.0245558	0.388888889	26	422.171	160.7243793	12.92278152	0.496768216	12.92278152	0.227181328	0.003205115	0.227181328	-3.093229744	-0.496768216	100.7148	442.331	0	6	0	1	1	1	1	2	5	0	8	0	6	0	1	1	140	3	76.82	2.809	COc1ccc(cc1)CC(=O)N(Cc2ccc(o2)Br)C3CCS(=O)(=O)C3	ZINC000011914263	0.687947054	2.831978293
125240	397.2001563	0.318181818	29	370.259	170.0663051	12.49610715	0.39637656	12.49610715	0.313201698	0.109751292	0.313201698	-0.822505789	-0.39637656	111.4974	397.475	4	7	0	0	0	2	0	2	4	4	7	0	10	0	0	0	154	2	107.53	1.876	c1ccc(cc1)CCNC(=O)c2ccccc2NC(=O)C(=O)NCCCCCO	ZINC000408709772	0.362601367	1.952360566
647584	191.0694765	0.111111111	14	182.118	79.85517188	11.39009259	0.465303589	11.39009259	0.341773607	0.311342593	0.341773607	-0.472037037	-0.465303589	51.8456	191.19	3	5	0	0	0	1	1	2	4	2	5	0	1	0	0	0	72	2	81.0	0.932	COC(=O)c1c(ccc2c1n[nH]c2)N	ZINC000075580085	0.518665719	2.857871118
348733	241.1314081	0.833333333	17	222.135	100.7326088	12.00070909	0.480968312	12.00070909	0.410310948	0.051805556	0.410310948	-0.80022345	-0.480968312	60.6258	241.287	1	5	0	2	2	0	0	0	3	1	5	0	1	0	2	2	96	2	66.84	1.859	CC(C)(C)OC(=O)N1C2CCC1C(C2)C(=O)O	ZINC000100076508	0.760518204	3.974948307
824590	323.1532864	0.529411765	23	301.188	134.915439	12.91800663	0.480615078	12.91800663	0.308287743	0.097091837	0.308287743	-0.60172417	-0.480615078	82.427	323.364	0	5	0	1	1	1	0	1	4	0	6	0	5	0	1	1	126	2	55.84	2.395	CCC(C(=O)N1CCC(CC1)C(=O)OC)Oc2ccc(cc2)F	ZINC000044840747	0.780908386	2.476718805
13728	227.1997624	0.916666667	16	202.152	98.55889178	11.3634042	0.350694996	11.3634042	0.233506639	0.033281368	0.233506639	-0.033281368	-0.350694996	66.1401	227.352	3	4	1	0	1	0	0	0	3	2	4	0	4	1	0	1	94	1	58.36	0.713	CC(C)N(C)C1CCCCC1NC(=O)CN	ZINC000101676987	0.743548105	3.253982914
739	435.0655694	0.210526316	29	417.745	172.671324	12.76787067	0.423447982	12.76787067	0.343068518	0.039222429	0.343068518	-3.821146206	-0.423447982	106.2513	435.889	0	8	0	0	0	2	1	3	7	0	10	0	7	0	0	0	152	3	102.6	3.64	CCN(CC)S(=O)(=O)c1cc(ccc1Cl)C(=O)Oc2ccc(cc2)c3nnco3	ZINC000003309669	0.411926843	2.393394836
953520	420.0699265	0.086956522	29	403.785	177.462822	12.54613406	0.49676779	12.54613406	0.188648499	0.012701142	0.188648499	0.012701142	-0.49676779	118.0325	420.921	0	4	0	0	0	3	1	4	5	0	6	0	6	0	0	0	144	4	52.08	5.934	COc1ccc(cc1)C(=O)CSc2nc3ccc(cc3c(n2)c4ccccc4)Cl	ZINC000003230541	0.21950321	2.045449537
61804	297.9979044	0.083333333	19	290.662	117.205345	13.39460375	0.476467638	13.39460375	0.355723276	0.025239198	0.355723276	-1.222091049	-0.476467638	69.9623	298.726	1	4	0	0	0	1	1	2	4	1	7	0	4	0	0	0	98	2	63.08	3.26	c1ccc(c(c1)CSc2ncc(c(n2)C(=O)O)Cl)F	ZINC000028291936	0.693163086	2.167178407
93513	347.1415959	0.4375	24	326.276	144.2971762	11.73650252	0.479818394	11.73650252	0.325134961	0.394689302	0.325134961	-0.856344936	-0.479818394	92.7272	347.444	3	7	0	1	1	0	2	2	7	2	8	0	5	0	1	1	128	3	95.58	1.372	Cc1nc(cs1)CN2CCN(CC2)C(c3ccc(nc3)N)C(=O)O	ZINC000095366183	0.843179984	2.923607594
977246	443.0609626	0.1	30	426.37	181.5258697	12.76458056	0.49676777	12.76458056	0.284691288	0.183932534	0.284691288	-0.613545249	-0.49676777	116.6036	443.506	3	8	0	1	1	2	0	2	7	2	10	0	7	0	1	1	154	3	110.96	2.106	COc1ccc(cc1)C(=O)NN2C(=O)C(=Cc3ccccc3OCC(=O)N)SC2=S	ZINC000107749134	0.497984496	2.335672934
882079	196.1211778	0.6	14	180.122	83.86829871	11.6000463	0.464389845	11.6000463	0.330684908	0.174953704	0.330684908	-0.314861111	-0.464389845	52.735	196.25	0	4	0	0	0	0	1	1	4	0	4	0	4	0	0	0	78	1	44.12	1.643	CCOC(=O)C(C(C)C)n1cccn1	ZINC000012399036	0.687535998	2.992009568
148196	593.328728	0.588235294	42	546.458	251.65308	13.80685696	0.354321455	13.80685696	0.243532411	0.216097304	0.243532411	-3.74970751	-0.354321455	167.7205	593.834	1	7	4	0	4	2	0	2	4	1	8	0	13	4	0	4	228	6	86.79	5.297	CCCCNC(=O)C(C)N(CCc1ccccc1)C(=O)CN(c2ccc(cc2)C34CC5CC(C3)CC(C5)C4)S(=O)(=O)C	ZINC000223540907	0.319696678	4.365489872
901193	422.0303474	0.052631579	28	409.736	168.8026561	12.46146771	0.450927334	12.46146771	0.387104851	0.033532927	0.387104851	-2.985629515	-0.450927334	105.9149	422.84	2	5	0	0	0	2	1	3	4	2	9	0	5	0	0	0	144	3	63.5	5.328	c1ccc(c(c1)NC(=S)NC(=O)c2ccc(o2)c3ccc(cc3)Cl)OC(F)F	ZINC000017093291	0.544108627	2.19793179
882248	368.0943114	0.055555556	26	352.29	153.1642241	12.10144483	0.45730353	12.10144483	0.253123427	0.079527144	0.253123427	-0.355398077	-0.45730353	101.5818	368.418	4	7	0	0	0	2	1	3	6	3	8	0	6	0	0	0	132	3	110.1	2.875	c1ccc(cc1)Oc2cccc(c2)NC(=O)CSc3[nH]c(=O)cc(n3)N	ZINC000003867237	0.455771963	2.215547643
196945	450.1624712	0.409090909	31	423.316	181.5467355	13.42572725	0.489565521	13.42572725	0.240942932	0.009852432	0.240942932	-3.98618054	-0.489565521	113.9802	450.532	2	7	0	1	1	2	0	2	5	2	9	0	7	0	0	0	168	3	93.73	2.915	Cc1cc(ccc1F)CNC(=O)C(C(C)C)NS(=O)(=O)c2ccc3c(c2)OCCCO3	ZINC000011006986	0.676630227	2.783310173
275697	515.2002537	0.36	36	485.371	210.2772946	14.1916206	0.496765881	14.1916206	0.267969719	0.081472376	0.267969719	-4.105627356	-0.496765881	135.4008	515.611	0	9	0	1	1	2	1	3	7	0	11	0	7	0	1	1	192	4	87.98	2.729	Cc1c(c(n(n1)C)C)S(=O)(=O)N(CC(=O)N2CCN(CC2)c3ccccc3F)c4ccc(cc4)OC	ZINC000020239954	0.480987446	2.458263109
796832	397.1801698	0.363636364	29	373.258	168.7967384	13.27128756	0.496743436	13.27128756	0.240659608	0.230371595	0.240659608	-0.230371595	-0.496743436	105.774	397.45	0	6	0	1	1	2	1	3	6	0	7	0	7	0	1	1	152	4	60.62	4.066	COc1cccc(c1)c2nc(on2)CN(Cc3ccc(cc3)F)C4CCOCC4	ZINC000585082925	0.599092152	2.318998496
461112	379.1895917	0.318181818	28	354.26	164.4762117	12.78924107	0.351983344	12.78924107	0.252892446	0.066274076	0.252892446	-0.459384002	-0.351983344	109.3349	379.46	2	6	0	1	1	2	0	2	3	2	6	0	6	0	1	1	146	3	78.51	3.126	CCCNC(=O)c1ccccc1NC(=O)C2CC(=O)N(C2)c3ccccc3C	ZINC000021348006	0.809377495	2.401630966
862148	408.0876847	0.090909091	29	391.705	171.9526541	13.04746928	0.486119356	13.04746928	0.323202892	0.232068149	0.323202892	-0.494340803	-0.486119356	111.3999	408.841	2	6	0	1	1	3	0	3	4	2	7	0	4	0	0	0	146	4	76.66	4.986	c1ccc(cc1)C(=O)c2cc3c(cc2NC(=O)Nc4ccc(cc4)Cl)OCCO3	ZINC000004723328	0.59631478	2.037150086
723217	332.051401	0.153846154	22	320.318	134.31836	12.14130637	0.301005617	12.14130637	0.23897407	0.136516965	0.23897407	-0.349664588	-0.301005617	85.2167	332.414	1	7	0	0	0	1	2	3	8	1	9	0	5	0	0	0	112	3	85.59	2.238	CC(C(=O)Nc1nccs1)Sc2nnnn2c3ccccc3	ZINC000000078337	0.721257094	2.616951909
858968	574.2831577	0.378378378	43	536.417	252.6743714	13.87856905	0.457381553	13.87856905	0.247519448	0.107041449	0.247519448	-0.925426797	-0.457381553	165.3887	574.721	1	6	4	1	5	3	0	3	4	1	6	0	9	2	1	3	220	8	75.71	6.769	CCC(C)(C)c1ccc(cc1)Oc2ccc(cc2)NC(=O)C(Cc3ccccc3)N4C(=O)C5C6C=CC(C5C4=O)C7C6C7	ZINC000226405870	0.226122897	4.820254175
686458	444.2412929	0.285714286	33	412.319	195.941298	13.47844136	0.483500002	13.47844136	0.260999902	0.137535982	0.260999902	-0.652006908	-0.483500002	131.0207	444.575	1	5	0	0	0	3	0	3	3	1	5	0	10	0	0	0	172	3	58.64	4.458	CCNC(=O)C(Cc1ccccc1)N(Cc2cccc(c2)C)C(=O)COc3ccccc3C	ZINC000223178739	0.50235924	2.628538388
231813	450.0360395	0.125	30	435.25	187.6610953	6.521327733	0.461980677	6.521327733	0.222554504	0.02640768	0.222554504	-0.306359337	-0.461980677	123.832	451.378	0	3	0	2	2	3	1	4	4	0	6	0	2	0	0	0	148	6	24.83	7.45	c1ccc2cc(ccc2c1)C3=NN4C(C3)c5cc(cc(c5OC4c6cccs6)Cl)Cl	ZINC000100727371	0.316237628	3.362917798
419284	342.1604374	0.411764706	25	323.226	144.0315872	13.82934241	0.337546531	13.82934241	0.240641036	0.295624936	0.240641036	-0.346556821	-0.337546531	87.715	342.378	0	7	0	1	1	1	2	3	7	0	8	0	5	0	1	1	130	4	72.87	2.379	c1ccc(c(c1)c2nc(on2)CN3CCCC(C3)Cn4cncn4)F	ZINC000189031881	0.708751747	2.872865534
936090	511.0438686	0.095238095	33	492.832	195.6518514	14.07229349	0.32451561	14.07229349	0.261391494	0.055955454	0.261391494	-3.949728117	-0.32451561	125.922	511.984	2	8	0	0	0	3	0	3	5	2	12	0	8	0	0	0	174	3	112.65	3.685	CS(=O)(=O)N(CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)Cl)c3ccccc3F	ZINC000408926473	0.478740098	2.137698695
888699	484.168145	0.230769231	35	460.393	205.9566756	12.80892621	0.496767787	12.80892621	0.227446661	0.173089792	0.227446661	0.173089792	-0.496767787	137.092	484.585	0	8	0	1	1	2	3	5	8	0	9	0	5	0	1	1	176	6	75.86	3.906	COc1ccc(cc1)c2nnc3n2c(nc4c3cccc4)N5CCN(CC5)C(=O)Cc6cccs6	ZINC000037554483	0.376624687	2.461169029
595136	248.1524779	0.428571429	18	228.166	107.7737086	11.73492016	0.357642327	11.73492016	0.251212367	0.003615481	0.251212367	-0.236982237	-0.357642327	71.5419	248.326	2	4	0	0	0	1	0	1	2	2	4	0	3	0	0	0	98	1	58.2	1.46	CC(C)(C)c1ccc(cc1)C(=O)NCC(=O)NC	ZINC000012903585	0.850497828	1.731591388
879364	317.1197978	0.3125	22	298.262	135.0085031	5.713565523	0.491692707	5.713565523	0.175210888	0.626144288	0.175210888	0.626144288	-0.491692707	89.8087	317.414	1	5	0	1	1	1	1	2	4	1	6	0	5	0	1	1	116	3	40.88	2.79	CCOc1ccccc1N2CN(CNC2=S)Cc3ccco3	ZINC000020384748	0.855360019	2.573584896
515545	361.179027	0.318181818	27	338.261	158.8639548	12.89253275	0.338314454	12.89253275	0.227786897	0.050675165	0.227786897	-0.235327119	-0.338314454	103.377	361.445	0	5	0	2	2	1	1	2	3	0	5	0	4	0	1	1	138	4	53.51	2.746	c1ccc(cc1)C2=CCN(CC2)C(=O)C3CC(=O)N(C3)Cc4cccnc4	ZINC000095376717	0.841408921	2.759045975
284723	346.1065903	0.052631579	26	332.234	147.6853737	12.48627394	0.507184873	12.48627394	0.26631943	0.048026581	0.26631943	-0.39330497	-0.507184873	94.1258	346.346	1	7	0	0	0	2	2	4	7	1	7	0	4	0	0	0	128	4	90.01	2.51	c1ccc(c(c1)C(=O)c2cnn(c2)C(=O)Cn3cnc4c3cccc4)O	ZINC000012544267	0.573526207	2.490091028
775709	365.1627082	0.363636364	27	342.245	157.9069415	12.3993728	0.479502296	12.3993728	0.407594449	0.03571321	0.407594449	-1.206358655	-0.479502296	101.5865	365.429	2	5	2	0	2	2	0	2	3	2	5	0	4	1	0	1	140	4	75.63	4.169	CC1CCC(C1)(C(=O)O)NC(=O)OCC2c3ccccc3-c4c2cccc4	ZINC000227731899	0.852651076	3.114958988
68514	465.1800896	0.111111111	35	442.329	201.2929614	13.56340117	0.354866455	13.56340117	0.294863855	0.251965823	0.294863855	-0.517343456	-0.354866455	134.5792	465.513	1	8	0	1	1	2	2	4	7	1	8	0	4	0	0	0	174	5	89.23	3.828	Cc1cccc(n1)N2C(=O)c3ccccc3C(=CNc4c(n(n(c4=O)c5ccccc5)C)C)C2=O	ZINC000018042904	0.365576871	2.620476301
767950	316.2514636	0.7	23	284.233	140.9521715	6.151251952	0.487446363	6.151251952	0.124389482	0.092892057	0.124389482	-0.092892057	-0.487446363	95.9427	316.489	1	3	0	2	2	1	0	1	3	1	3	0	4	0	1	1	128	3	24.5	3.999	CC(C)CN1CCC(CC1)NC2CC(Oc3c2cccc3)(C)C	ZINC000095967254	0.908486914	2.868512903
109655	393.2416272	0.416666667	29	362.283	172.4503586	9.615380988	0.493889751	9.615380988	0.11879098	0.2275495	0.11879098	0.2275495	-0.493889751	117.0875	393.531	2	5	0	1	1	2	1	3	4	2	5	0	8	0	1	1	154	4	51.73	3.635	CCOc1ccc(cc1)CN2CCN(CC2CCO)Cc3c[nH]c4c3cccc4	ZINC000019595232	0.613584956	2.660934146
956704	334.1099614	0.4	23	316.257	134.2009251	12.43886558	0.345775167	12.43886558	0.252816791	0.026324849	0.252816791	-3.071482879	-0.345775167	85.581	334.401	1	7	0	1	1	0	2	2	6	1	8	0	3	0	1	1	122	3	93.95	0.789	CC1(CCS(=O)(=O)C1)NC(=O)c2cc(cnc2)c3cnn(c3)C	ZINC000257300773	0.89542407	3.192733709
862516	460.1092927	0.2	33	440.351	192.798793	13.60366567	0.464778722	13.60366567	0.349541912	0.003945211	0.349541912	-0.726565571	-0.464778722	125.147	460.511	0	7	0	1	1	2	2	4	7	0	8	0	4	0	0	0	166	5	89.71	4.657	CCc1ccc(cc1)C2c3c(=O)c4ccccc4oc3C(=O)N2c5nc(c(s5)C(=O)OC)C	ZINC000009556607	0.411758889	2.880084563
691177	294.1844467	0.333333333	22	272.226	130.9780761	4.610709056	0.337449998	4.610709056	0.094540718	0.952184429	0.094540718	0.952184429	-0.337449998	89.658	294.402	0	4	0	0	0	1	2	3	4	0	4	0	6	0	0	0	114	3	33.95	3.262	Cc1cc(c2ccccc2n1)CN(C)CCCn3ccnc3	ZINC000096490552	0.699527864	2.259993309
305295	299.1633769	0.411764706	22	278.206	129.7250261	11.12408519	0.477639129	11.12408519	0.335188723	0.376743373	0.335188723	-0.856596762	-0.477639129	83.8613	299.374	1	5	0	1	1	1	1	2	4	1	5	0	4	0	1	1	116	3	58.36	2.498	Cn1cc(cn1)CN2CCCC(C2)c3cccc(c3)C(=O)O	ZINC000095380125	0.94210935	2.60896489
850885	503.1501902	0.363636364	34	478.318	194.9534097	13.27917093	0.415985962	13.27917093	0.415985962	0.155151801	0.354598643	-4.717692486	-0.354598643	118.7295	503.518	1	7	0	0	0	2	0	2	4	1	12	0	9	0	0	0	186	2	86.79	3.164	CCNC(=O)C(C)N(Cc1ccc(cc1)F)C(=O)CN(c2cccc(c2)C(F)(F)F)S(=O)(=O)C	ZINC000223787514	0.532988098	2.986969032
556935	489.1489051	0.416666667	33	461.801	199.3127562	13.21284899	0.350210637	13.21284899	0.243309645	0.21447929	0.243309645	-3.615905207	-0.350210637	127.6195	490.025	1	7	0	2	2	2	0	2	4	1	9	0	5	0	1	1	176	4	86.79	3.499	CC(=O)N1c2ccc(cc2CC1C(=O)NCc3cccc(c3)Cl)S(=O)(=O)N4CCCCCC4	ZINC000020860501	0.695997367	2.789359501
690024	362.1242124	0.263157895	26	345.215	148.1149152	13.20737161	0.430912466	13.20737161	0.430912466	0.155288118	0.364946274	-4.735802036	-0.364946274	90.5313	362.351	1	4	0	1	1	2	0	2	3	1	7	0	2	0	0	0	136	3	52.9	3.913	Cc1ccc(cc1)C2(CC(=NN2C(=O)c3cccc(c3)C)C(F)(F)F)O	ZINC000000714636	0.880592208	2.945665821
283073	428.1405929	0.318181818	30	404.318	175.7998187	12.65044391	0.490044936	12.65044391	0.242729885	0.254814427	0.242729885	-3.498205373	-0.490044936	113.4898	428.51	0	7	0	1	1	2	1	3	6	0	8	0	7	0	1	1	158	4	77.96	3.022	Cc1ccc2cccc(c2n1)OCCOc3ccc(cc3)S(=O)(=O)N4CCOCC4	ZINC000012527946	0.538564951	2.163341407
820280	366.2518576	0.9	26	332.23	156.4061483	12.98868025	0.468790706	12.98868025	0.308249302	0.045601658	0.308249302	-1.258910029	-0.468790706	98.5188	366.502	1	6	1	2	3	0	0	0	5	1	6	0	5	1	2	3	148	3	70.08	1.805	COC(=O)C1CCN(CC1)CC2(CCCN(C2=O)CC3CCCCC3)O	ZINC000011838867	0.751629112	2.965262082
390525	438.1458683	0.260869565	31	415.731	184.9715992	12.8397119	0.496687833	12.8397119	0.266752674	0.100906949	0.266752674	-0.320212846	-0.496687833	120.73	438.915	0	7	0	1	1	2	1	3	6	0	8	0	5	0	1	1	160	4	67.67	2.921	COc1cccc(c1)N2CCN(CC2)C(=O)Cn3c(=O)ccc(n3)c4ccccc4Cl	ZINC000071282079	0.612360696	2.171774404
217720	348.1256115	0.375	24	328.268	140.8764883	12.20069252	0.325749585	12.20069252	0.231766149	0.092538265	0.231766149	-3.293745657	-0.325749585	92.4945	348.428	1	7	0	1	1	1	1	2	5	1	8	0	5	0	0	0	128	3	84.3	1.314	Cn1cc(cn1)CCC(=O)Nc2cccc3c2CCN3S(=O)(=O)C	ZINC000183854994	0.882963468	2.43812626
79280	548.143964	0.137931034	38	520.462	227.0095906	13.76399003	0.492867528	13.76399003	0.264293414	0.074739065	0.264293414	-4.090528034	-0.492867528	150.8935	548.686	1	7	0	0	0	4	0	4	6	1	9	0	10	0	0	0	196	4	84.94	5.997	Cc1ccc(cc1)S(=O)(=O)N(CC(=O)Nc2ccccc2Sc3ccccc3)c4ccc(c(c4)OC)OC	ZINC000409262349	0.261796551	2.285682121
190451	555.1464065	0.166666667	40	530.412	229.8374211	13.22593774	0.463284435	13.22593774	0.343068922	0.052291095	0.343068922	-3.696025033	-0.463284435	149.0523	555.612	0	9	0	1	1	3	2	5	8	0	10	0	6	0	1	1	202	6	111.71	5.04	c1ccc(cc1)n2cc(cn2)c3coc4cc(ccc4c3=O)OC(=O)c5cccc(c5)S(=O)(=O)N6CCCCC6	ZINC000003291572	0.213162702	2.600064048
631950	358.1793613	0.227272727	27	336.269	157.5574832	5.925333522	0.373713298	5.925333522	0.097800316	0.152501575	0.097800316	0.152501575	-0.373713298	107.5654	358.445	2	5	0	1	1	2	2	4	4	2	5	0	4	0	1	1	136	5	54.87	3.687	c1ccc(cc1)c2c(n(cn2)CC3CNCCO3)c4cc5ccccc5[nH]4	ZINC000067850324	0.584992965	3.04323758
268091	335.1303625	0.4375	23	314.261	138.8285996	12.32620292	0.452189986	12.32620292	0.355091514	0.280711042	0.355091514	-0.576319516	-0.452189986	88.7014	335.429	2	6	0	0	0	0	2	2	6	1	7	0	5	0	0	0	124	2	87.21	2.93	Cc1c(sc(n1)C(C)C)C(C)OC(=O)c2cc(cn2C)C(=O)N	ZINC000097049149	0.85108173	3.33129959
91550	285.172879	0.611111111	21	262.203	125.6181445	12.94711128	0.496765888	12.94711128	0.23038119	0.071830948	0.23038119	-0.071830948	-0.496765888	82.2287	285.387	1	3	3	0	3	1	0	1	2	1	3	0	3	3	0	3	112	4	38.33	3.85	COc1ccc(cc1)NC(=O)C23CCC4CC(C2C4)CC3	ZINC000824678985	0.915736799	4.148968718
207803	251.0550894	0.363636364	16	238.276	103.3391366	4.235158989	0.249747724	4.235158989	0.118785837	0.960788192	0.118785837	0.960788192	-0.249747724	68.048	251.38	0	3	0	0	0	0	2	2	5	0	5	0	4	0	0	0	84	2	38.67	2.885	Cc1ccc(nn1)SCCc2c(ncs2)C	ZINC000585118141	0.783225274	2.71355784
616202	438.1249428	0.173913043	31	416.329	180.8235553	13.04262475	0.455523359	13.04262475	0.259101714	0.07417748	0.259101714	-3.910654696	-0.455523359	117.774	438.505	1	7	0	1	1	3	0	3	5	1	8	0	4	0	0	0	160	4	84.94	4.704	Cc1ccc2c(c1)NC(=O)c3cc(c(cc3O2)Oc4ccccc4C)S(=O)(=O)N(C)C	ZINC000064986855	0.638012415	2.512080448
596149	410.1954053	0.272727273	30	384.266	174.8996497	12.09575028	0.507541074	12.09575028	0.302075156	0.000996131	0.302075156	-0.366887283	-0.507541074	118.2582	410.474	1	8	0	0	0	2	1	3	7	1	8	0	7	0	0	0	158	3	84.01	3.847	CN(C)Cc1c(ccc2c1n(c(c2[N+](=O)[O-])C=CN(C)C)c3ccc(cc3)OC)O	ZINC000018033160	0.470537685	2.98817422
265814	456.1961543	0.222222222	34	431.321	196.5953811	13.15383632	0.346553473	13.15383632	0.271912809	0.017061148	0.271912809	-0.31288395	-0.346553473	127.0827	456.521	1	6	0	1	1	2	2	4	4	1	7	0	5	0	1	1	172	5	66.71	4.423	c1ccc(cc1)C(=O)N2CCCC(C2)c3nc(c4n3cccc4)C(=O)NCc5ccc(cc5)F	ZINC000306143816	0.483423354	2.746864583
725170	403.1314252	0.333333333	28	382.296	165.0339545	12.43185358	0.492859411	12.43185358	0.369245379	0.221343459	0.369245379	-0.465231177	-0.492859411	104.3367	403.464	1	9	0	0	0	1	2	3	9	1	10	0	7	0	0	0	148	3	100.27	1.694	Cc1cc(c(cc1C(C)NC(=O)Cn2c(=O)n(nn2)c3cccs3)OC)OC	ZINC000040134309	0.644422621	3.015410024
545266	480.9999036	0.1	31	468.595	190.9952037	13.02445804	0.467467951	13.02445804	0.269724852	0.037671275	0.269724852	-0.606260413	-0.467467951	116.6466	482.707	1	8	0	0	0	2	1	3	5	1	11	0	7	0	0	0	160	3	105.69	5.429	c1cc(cc(c1)[N+](=O)[O-])C(=O)N(Cc2ccco2)CC(=O)Nc3c(cc(cc3Cl)Cl)Cl	ZINC000000857097	0.356952164	2.358584562
503735	475.2583399	0.407407407	35	442.329	206.1354317	12.70863988	0.493333532	12.70863988	0.23668882	0.061688931	0.23668882	-0.184616006	-0.493333532	133.8808	475.593	1	8	0	1	1	2	1	3	7	1	8	0	9	0	1	1	184	4	91.68	3.556	CC(C)COc1ccc(cc1)c2nc(c(nn2)CCC(=O)N3CCN(CC3)Cc4ccccc4)O	ZINC000034763930	0.505944699	2.458200125
129364	370.0720346	0.105263158	26	355.672	154.5587316	12.74007452	0.49388937	12.74007452	0.335449922	0.144689442	0.335449922	-0.813786674	-0.49388937	98.0647	370.792	1	6	0	1	1	2	0	2	4	1	7	0	4	0	1	1	132	3	75.71	3.405	CCOc1ccc(cc1)C=C2C(=O)NC(=O)N(C2=O)c3cccc(c3)Cl	ZINC000005713042	0.660695355	2.09439008
537060	460.1668076	0.391304348	32	432.328	188.3276073	12.91806362	0.451959977	12.91806362	0.338447428	0.010526881	0.338447428	-3.75640714	-0.451959977	120.1033	460.552	0	8	0	1	1	2	0	2	6	0	9	0	7	0	1	1	172	3	93.22	2.614	Cc1ccc(cc1C(=O)OCC(=O)N(c2ccccc2)C(C)C)S(=O)(=O)N3CCOCC3	ZINC000003378823	0.589958643	2.304871509
129508	290.1630426	0.5	21	268.187	124.7119384	12.4650685	0.479926031	12.4650685	0.322611958	0.006762094	0.322611958	-0.932087323	-0.479926031	81.3168	290.363	1	5	0	1	1	1	0	1	3	1	5	0	5	0	1	1	114	2	60.85	1.979	CC1CCCCN1C(=O)CN(CC(=O)O)c2ccccc2	ZINC000034926611	0.900494319	2.528767552
753285	423.0139912	0.277777778	25	406.172	154.7802229	13.07240678	0.464565489	13.07240678	0.327695655	0.141811277	0.327695655	-3.781732096	-0.464565489	97.8502	424.316	2	5	1	0	1	2	0	2	5	1	7	0	5	1	0	1	132	3	86.46	2.649	CCOC(=O)C1(C(C1S(=O)(=O)c2ccccc2)c3ccc(cc3)Br)N	ZINC000252515758	0.746326284	3.453279452
143388	287.188529	0.611111111	21	262.203	126.6239757	12.04035494	0.486827362	12.04035494	0.219968044	0.058765235	0.219968044	-0.058765235	-0.486827362	83.2947	287.403	1	3	1	1	2	1	0	1	2	1	3	0	3	1	0	1	114	3	38.33	4.129	CCCC(=O)NC1CC2(CCCCC2)Oc3c1cccc3	ZINC000072346826	0.907440093	3.184978892
231622	382.0074376	0.416666667	23	373.039	136.4820471	12.90438716	0.420022243	12.90438716	0.420022243	0.081571817	0.315966609	-5.740607578	-0.315966609	73.7484	383.119	2	3	0	0	0	1	0	1	1	2	11	0	3	0	0	0	130	1	41.13	5.388	CCC(C(F)(F)F)(C(F)(F)F)NC(=O)Nc1cc(ccc1Cl)Cl	ZINC000002091525	0.675792638	2.63098019
